ID;NM_CLI;PROD;CD_U;NM_FULL;GROUP_NM_RUS;MARK;Cosine_comp_NM;Number_comp_NM;N_index_comp_NM;Word_eq_ru_NM;Every_word_mectric_NM;Levenshtein_metric_NM;Cosine_comp_PROD;Word_eq_ru_PROD;Every_word_metric_PROD;Levenshtein_metric_PROD
13573764;ПЛОСКИЙ ЖИВОТ ТАБЛ №50;МУСТИКА РАТУ ПТ;3141;ПЛОСКИЙ ЖИВОТ ТАБЛЕТКИ 750 МГ №60;МУСТИКА РАТУ ПТ.;1;0.8237544710479141;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
133558181;ПОЯС МЕД ЭЛАСТ №7 (ТАЛ 109-120СМ, БЕДР 128-137СМ)МОД 9809 N1;ЛАТВИЯ ЛАУМА ФАБРИКС;24432;ПОЯС ЭЛАСТИЧНЫЙ МЕДИЦИНСКИЙ РАЗМЕР 7 (XXXL) МОД.70107/70307/70108/70308 №1;LAUMA FABRICS SIA;1;0.4603684421896256;0.3076923076923077;0.6666666666666666;1.0;1.0;1.0;0.0;1.0;1.0;1.0
88052933;ПРОБИФОР ПОР. ПАКЕТ 5ДОЗ №6;;1843;ПРОБИФОР ПОР Д/ПРИГ-Я ОРАЛ СУСП 500 МЛН.КОЕ 850 МГ №6;АВАН ООО;1;0.6140882486291178;0.8;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0
133556098;ПСИЛОБАЛЬЗАМ 20Г ГЕЛЬ;STADA AG;14931;ПСИЛО-БАЛЬЗАМ ГЕЛЬ НАРУЖ 10 МГ/МЛ 20 Г №1;НИЖФАРМ ОАО;1;0.7650920556760062;0.6666666666666666;0.6666666666666666;1.0;1.0;1.0;0.0;0.0;0.0;0.0
5594827;ПУДРА;;21409;BIBISAN ПУДРА 150 МЛ №1;LEK D.D.;0;0.5619514869490164;0.5619514869490164;0.5619514869490164;1.0;1.0;1.0;0.0;0.0;0.0;0.0
54665858;ПУСТЫШКА ЛАТЕКС ЯГОДКА (С КОЛЬЦОМ ИНД УП);КИЕВГУМА (УКРАИНА);23576;ПУСТЫШКА ЯГОДКА №1;КИЕВ ГУМА;1;0.6593804733957872;0.6593804733957872;0.6593804733957872;1.0;1.0;1.0;0.6529286250990105;0.2809135626536732;0.0;0.0
85383143;РЕГУЛОН ТАБ. №21;GEDEON RICHTER LTD;2569;ВИТРУМ КАЛЬЦИУМ+ВИТАМИН D3 ТБ П/О №60;UNIPHARM INC;0;0.1760901812651248;0.0;0.0;0.028037419381449078;0.13363062095621217;0.1428571428571429;0.0;0.0;0.0;0.19999999999999996
88488127;РЕОПОЛИГЛЮКИН Р-Р Д/ИНФ. 10% 200МЛ ФЛ.;БЕЛМЕДПРЕПАРАТЫ РУП;21400;РЕОПОЛИГЛЮКИН РАСТ Д/ИНФ [В РАСТ НАТРИЯ ХЛ 0.9%] 100 МГ/МЛ 200 МЛ №1;БИОХИМИК АО;1;0.7029374831606414;0.8;0.8;1.0;1.0;1.0;0.06454972243679029;0.007607257743127308;0.08606629658238703;0.0
2677448;РЕОПОЛИГЛЮКИН ФЛ.200МЛ;БИОХИМИК ОАО;21400;РЕОПОЛИГЛЮКИН РАСТ Д/ИНФ [В РАСТ НАТРИЯ ХЛ 0.9%] 100 МГ/МЛ 200 МЛ №1;БИОХИМИК АО;1;0.663291117550788;0.5;0.5;1.0;1.0;1.0;0.8807048459279794;1.0;1.0;1.0
91964917;РЕПАРИЛ ГЕЛЬ 40Г;МАДАУС ГМБХ;11961;РЕПАРИЛ ГЕЛЬ НАРУЖ №1;MADAUS;1;0.7938841860374445;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0
58515267;РЕТИНОЛА АЦЕТАТ (ВИТ А) Р-Р МАСЛЯНЫЙ 3,44 % 10МЛ;САНКТ-ПЕТЕРБУРГСКАЯ ФФ (РОССИЯ);32032;РЕТИНОЛ РАСТ ОРАЛН (МАСЛ) 34,4 МГ/МЛ 10 МЛ №1;ФАРМАЦЕВТИЧЕСКАЯ ФАБРИКА ОАО (САНКТ-ПЕТЕРБУРГ);1;0.5469696739087316;0.3333333333333333;0.3333333333333333;1.0;0.8749999999999999;0.8666666666666667;0.5693348372115875;1.0;1.0;1.0
736916;РЕТИНОЛА АЦЕТАТ /ВИТ.А/, Р-Р В МАСЛЕ 3.44% 10МЛ;ПОКРОВСКИЙ З-Д БИОПРЕПАРАТОВ (ВЛАД.ОБЛ);23327;РЕТИНОЛ РАСТ ОРАЛН (МАСЛ) 34,4 МГ/МЛ 10 МЛ №1;ПОКРОВСКИЙ ЗАВОД БИОПРЕПАРАТОВ ОАО;1;0.5421504638991588;0.3333333333333333;0.3333333333333333;1.0;0.8749999999999999;0.8666666666666667;0.7863867486193533;1.0;1.0;1.0
42302311;РЕТИНОЛА АЦЕТАТ /ВИТ.А/. Р-Р В МАСЛЕ 3.44% 50МЛ;МАРБИОФАРМ ОАО(РОССИЯ);5868;РЕТИНОЛ РАСТ ОРАЛН (МАСЛ) 34,4 МГ/МЛ 50 МЛ №1;МАРБИОФАРМ ОАО;1;0.5421504638991588;0.2857142857142857;0.2857142857142857;1.0;0.8749999999999999;0.8666666666666667;0.8416254115301731;1.0;1.0;1.0
85809309;РЕТИНОЛА АЦЕТАТ КАПЛИ 3,44% 10МЛ (100000МЕ/МЛ);С-ПЕТЕРБУРГСКАЯ ФФ ОАО;32032;РЕТИНОЛ РАСТ ОРАЛН (МАСЛ) 34,4 МГ/МЛ 10 МЛ №1;ФАРМАЦЕВТИЧЕСКАЯ ФАБРИКА ОАО (САНКТ-ПЕТЕРБУРГ);1;0.6431140696789042;0.3333333333333333;0.3333333333333333;1.0;0.8749999999999999;0.8666666666666667;0.6131550205974727;1.0;0.7893522173763263;0.6363636363636364
131359580;РЕТИНОЛА АЦЕТАТ МАСЛ. Р-Р 3.44% 100Т.МЕ 50МЛ;МАРБИОФАРМ;5868;РЕТИНОЛ РАСТ ОРАЛН (МАСЛ) 34,4 МГ/МЛ 50 МЛ №1;МАРБИОФАРМ ОАО;1;0.6985367247883855;0.5;0.5;1.0;1.0;1.0;0.8744746321952064;1.0;1.0;1.0
32968657;РЕТИНОЛА АЦЕТАТ Р-Р МАСЛ. 3,44% 50МЛ МАРБИОФАРМ (РОССИЯ);();5868;РЕТИНОЛ РАСТ ОРАЛН (МАСЛ) 34,4 МГ/МЛ 50 МЛ №1;МАРБИОФАРМ ОАО;1;0.6200060357831081;0.2857142857142857;0.2857142857142857;1.0;1.0;1.0;0.0;0.0;0.0;0.0
78725823;РИЧ ЗУБ.ЩЕТКА ACCESS ЖЕСТКАЯ [REACH];M&C ШИФФЕР ГМБХ;23488;REACH ЗУБН ЩЕТКА ACCESS ЖЕСТК №1;JOHNSON & JOHNSON;1;0.857074534408928;0.857074534408928;0.857074534408928;1.0;1.0;1.0;0.0;0.0;0.0;0.0
58939150;РИЧ ЗУБ.ЩЕТКА КОНТРОЛ ЖЕСТКАЯ;ДЖОНСОН И ДЖОНСОН;25159;REACH ЗУБН ЩЕТКА CONTROL КОМПАКТ ЖЕСТК №1;JOHNSON & JOHNSON;1;0.5088880048053012;0.5088880048053012;0.5088880048053012;1.0;1.0;1.0;0.0;0.30334383679552673;0.5976143046671968;0.5714285714285714
87366027;РИЧ ЗУБН.ЩЕТКА, CONTROL COMPACT СРЕДНЕЖЕСТКАЯ;ДЖОНСОН И ДЖОНСОН;23481;REACH ЗУБН ЩЕТКА CONTROL КОМПАКТ №1;JOHNSON & JOHNSON;1;0.5738737198305727;0.5738737198305727;0.5738737198305727;1.0;1.0;1.0;0.0;0.30334383679552673;0.5976143046671968;0.5714285714285714
131622582;САБ СИМПЛЕКС СУСП. Д/ПР. ВН. 30МЛ ФЛ.-КАП. СТЕКЛ.;ФАМАР ОРЛЕАНС;38;САБ СИМПЛЕКС СУСП ОРАЛН 69,19 МГ/МЛ 30 МЛ №1;PFIZER INC;1;0.7321428571428575;0.4;0.4;1.0;1.0;1.0;0.0;0.015214515486254614;0.1666666666666667;0.2727272727272727
84970367;САБ СИМПЛЕКС СУСПЕНЗ. Д/ПРИЕМА ВНУТРЬ 30МЛ;ФАМАР ОРЛЕАН;38;САБ СИМПЛЕКС СУСП ОРАЛН 69,19 МГ/МЛ 30 МЛ №1;PFIZER INC;1;0.6318940978067021;0.4;0.4;1.0;1.0;1.0;0.0;0.015214515486254614;0.1666666666666667;0.2727272727272727
133628755;САЛФЕТКА СПИРТОВАЯ Д/ИНЪЕКЦИЙ №100;ВИПС-МЕД ФИРМА ООО (РОССИЯ);24441;ДАМИСЕПТ САЛФЕТКИ ДЕЗИНФИЦИР №1;ПРОФИТ МНОГОПРОФИЛЬНОЕ ПЕРДПРИЯТИЕ АОЗТ;0;0.41275041275061924;1.0;0.0;0.09351800944157762;0.8249579113843054;0.875;0.14638501094227996;0.013905433269633921;0.18257418583505539;0.33333333333333337
132570023;СЕНАДЕ №20 ТАБЛ (НИ);ЭЛЯЙ/ИНДИЯ;18466;СЕНАДЕ ТБ 13,5 МГ №20;DR.REDDY'S LABORATORIES LTD;1;0.5728918992315463;0.5;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.19999999999999996
78675121;СЛАБИЛЕН 0,75% 15МЛ КАПЛИ Д/ПРИЕМА ВНУТРЬ ЛЭНС;ВЕРОФАРМ;1180;СЛАБИЛЕН КАПЛИ ОРАЛН 7,5 МГ/МЛ 15 МЛ №1;ВЕРОФАРМ ОАО;1;0.5682911427735109;0.3333333333333333;0.3333333333333333;1.0;1.0;1.0;0.8320502943378436;1.0;1.0;1.0
54107679;СОМАТОН ЛЮКС БАЛЬЗАМ КАРАВАЕВА 140МЛ;ЛИТОМЕД;5492;СОМАТОН-ЛЮКС №1;ЛИТОМЕД ООО;1;0.6009252125773314;0.0;0.0;1.0;1.0;1.0;0.7559289460184545;1.0;1.0;1.0
131631681;СОМАТОН-ЛЮКС БАЛЬЗАМ КАРАВАЕВА 140МЛ;ЛИТОМЕД;5492;СОМАТОН-ЛЮКС №1;ЛИТОМЕД ООО;1;0.6009252125773314;0.0;0.0;1.0;1.0;1.0;0.7559289460184545;1.0;1.0;1.0
78675142;СОРБИФЕР ДУРУЛЕС N30 ТАБ. ПОКРЫТЫЕ ОБОЛОЧКОЙ ЭГИС;ЭГИС ФАРМАЦЕВТИЧЕСКИЙ ЗАВОД;3037;СОРБИФЕР ДУРУЛЕС ТБ П/О 100 МГ+60 МГ №30;EGIS PHARMACEUTICALS PLC;1;0.5238095238095235;0.5;1.0;1.0;1.0;1.0;0.0;0.09141651246488351;0.3872983346207416;0.4193548387096774
78675141;СОРБИФЕР ДУРУЛЕС N50 ТАБ. ПОКРЫТЫЕ ОБОЛОЧКОЙ ЭГИС;ЭГИС ФАРМАЦЕВТИЧЕСКИЙ ЗАВОД;8707;СОРБИФЕР ДУРУЛЕС ТБ П/О 100 МГ+60 МГ №50;EGIS PHARMACEUTICALS PLC;1;0.5238095238095235;0.5;1.0;1.0;1.0;1.0;0.0;0.09141651246488351;0.3872983346207416;0.4193548387096774
58227319;СОСКА-ПУСТ БАБОЧКА КОЛЬЦО;АМТ ТРЕЙД (РОССИЯ);20226;ПУСТЫШКА БАБОЧКА №1;АМТ ТРЕЙД ООО;1;0.7171371656006362;0.7171371656006362;0.7171371656006362;1.0;1.0;1.0;0.6063390625908326;1.0;1.0;1.0
61337824;СОСКА-ПУСТЫШКА ЛАТЕКС. В П/Э ПАК. ''ЯГОДКА'';"УКРАИНА, ""КИЕВГУМА"" ООО";23576;ПУСТЫШКА ЯГОДКА №1;КИЕВ ГУМА;1;0.77005354108682;0.77005354108682;0.77005354108682;1.0;1.0;1.0;0.5692099788303083;0.18727570843578212;0.0;0.0
55826562;СОСКА-ПУСТЫШКА СОЛНЫШКО ЛАТЕКС Б/КОЛЬЦА 1401;АМТ ТРЕЙД ООО (МОСКВА);22935;СОСКА ПУСТЫШКА ПЛАСТ ФУТЛЯР №1;АМТ ТРЕЙД ООО;1;0.6024640760767094;0.0;0.0;1.0;1.0;1.0;0.8340576562282991;1.0;1.0;1.0
51729848;СОСКА-ПУСТЫШКА УЛЫБКА ЛАТЕКС С КОЛЬЦОМ 1611;АМТ ТРЕЙД ООО (МОСКВА);22935;СОСКА ПУСТЫШКА ПЛАСТ ФУТЛЯР №1;АМТ ТРЕЙД ООО;1;0.6067798762169178;0.0;0.0;1.0;1.0;1.0;0.8340576562282991;1.0;1.0;1.0
85383206;СПЕЦИАЛЬНОЕ ДРАЖЕ МЕРЦ №60;MERZ PHARMA GMBH & CO.KGAA - ГЕРМАНИЯ;2632;ЛЕКРОЛИН КАПЛИ ГЛАЗ 20 МГ/МЛ 0,25 МЛ №30;SANTEN OY;0;0.09370425713316365;0.0;0.0;0.01964185503295966;0.0;0.1578947368421053;0.0;0.004009376869372402;0.14433756729740646;0.0
14468597;СУПРАДИН ДРАЖЕ БЛ N10X3 ХОФФМАНН-ЛЯ РОШ ШЦР;;22712;СУПРАДИН РОШ ДРАЖЕ №30;F.HOFFMANN-LA ROCHE LTD;1;0.7078383972965655;0.6666666666666666;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0
88146336;СУПРАКС ГРАНУЛЫ ДЛЯ ПРИГОТОВЛЕНИЯ СУСПЕНЗИИ ДЛЯ ПРИЕМА ВНУТРЬ 20 МГ/МЛ (0 X 1)№0 ФЛАКОН;АСТЕЛЛАС ФАРМА ЮРОП Б.В.;5198;СУПРАКС ГРАН Д/ОРАЛН СУСП 100 МГ/5 МЛ 30 Г №1;ASTELLAS PHARMA INC;0;0.5348635015426881;0.4;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0
64460724;ТАЙГА СПРЕЙ ОТ КОМАРОВ 125МЛ;ГРИНФИЛД РУС;873;ТАЙГА СПРЕЙ ОТ КОМАРОВ №1;!!!;0;0.9405399431259602;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0
133523829;ТАНТУМ ВЕРДЕ 0,15% 30 МЛ СПРЕЙ;ANGELINI;13852;ТАНТУМ ВЕРДЕ СПРЕЙ Д/МЕСТН ПРИМ ДОЗИР 0,255 МГ/ДОЗА 176 ДОЗ 30 МЛ №1;ANGELINI ACRAF SPA;1;0.5942954171472425;0.3333333333333333;0.3333333333333333;1.0;1.0;1.0;0.7273929674533078;1.0;1.0;1.0
85173382;ТАНТУМ ВЕРДЕ 30МЛ, СПРЕЙ;ANGELINI FRANCESCO (АНДЖЕЛИНИ );13852;ТАНТУМ ВЕРДЕ СПРЕЙ Д/МЕСТН ПРИМ ДОЗИР 0,255 МГ/ДОЗА 176 ДОЗ 30 МЛ №1;ANGELINI ACRAF SPA;1;0.5942954171472425;0.4;0.4;1.0;1.0;1.0;0.47031708100177244;1.0;1.0;1.0
7274699;ТАРЕЛОЧКА НА ПРИСОСКЕ;МИР ДЕТСТВА;906;ТАРЕЛКА НА ПРИСОСКЕ 1520 №1;МИР ДЕТСТВА;1;0.9139076937674135;0.9139076937674135;0.9139076937674135;1.0;1.0;1.0;1.0000000000000002;1.0;1.0;1.0
87831638;ТАРЕЛОЧКА НА ПРИСОСКЕ 17308;МИР ДЕТСТВА;906;ТАРЕЛКА НА ПРИСОСКЕ 1520 №1;МИР ДЕТСТВА;1;0.9139076937674135;0.0;0.0;1.0;1.0;1.0;1.0000000000000002;1.0;1.0;1.0
58047101;ТЕРМОМЕТР МЕД. МАКС. СТЕКЛ. РТУТНЫЙ;ТЕРМОПРИБОР ОАО Г.КЛИН;23361;ТЕРМОМЕТР ТБ-1Б В ФУТЛЯРЕ №1;ТЕРМОПРИБОР ПО;0;0.41629072341503676;0.41629072341503676;0.41629072341503676;1.0;1.0;1.0;0.6998964726756153;1.0;1.0;1.0
30505182;ТЕРМОМЕТР МЕД.РТУТНЫЙ (ЦВ.ШКАЛА);ТЕРМОПРИБОР (Г.КЛИН);23361;ТЕРМОМЕТР ТБ-1Б В ФУТЛЯРЕ №1;ТЕРМОПРИБОР ПО;0;0.4525557286846652;0.4525557286846652;0.4525557286846652;1.0;1.0;1.0;0.7108186533109108;1.0;1.0;1.0
55866411;ТРИОВИТ, КАПСУЛЫ, -, №30;КРКА, Д.Д., НОВО МЕСТО;17075;ТРИОВИТ КАПС №10;KRKA;1;0.8320502943378439;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0
5888925;ТРОСТЬ ОПОРНАЯ МЕТАЛЛИЧЕСКАЯ АРТ.16(527);АВЕРСУС;17453;ТРОСТЬ МЕТАЛЛ №1;АВЕРСУС;1;0.5711872077128708;0.0;0.0;1.0;1.0;1.0;0.9999999999999999;1.0;1.0;1.0
85297990;ФЕМОДЕН ДР. №21;SCHERING AG;10043;ФЕМОДЕН ТБ П/О 75 МКГ+30 МКГ №21;BAYER AG;0;0.4332242888591059;0.5;1.0;1.0;1.0;1.0;0.44543540318737396;1.0;0.15811388300841894;0.07692307692307687
64486784;ФИЗИОМЕР СИЛЬНОЕ ПРОМЫВАНИЕ СПРЕЙ НАЗАЛ 210МЛ;LABORATOIRES GOEMAR S.A.;32136;ФИЗИОМЕР ОТ 10 ЛЕТ СПРЕЙ НАЗАЛ 210 МЛ №1;ALVOGEN PHARMA;1;0.6733270173082294;0.6666666666666666;0.6666666666666666;1.0;1.0;1.0;0.2025478734167333;0.04664775403360099;0.3333333333333334;0.16666666666666663
56283150;ФИЗИОМЕР СПРЕЙ НАЗ. 135МЛ;ЛАБОРАТОРИИ ГОЕМАР С.А.;32134;ФИЗИОМЕР ОТ 6 ЛЕТ СПРЕЙ НАЗАЛ 135 МЛ №1;ALVOGEN PHARMA;1;0.7928249671720916;0.5;0.5;1.0;1.0;1.0;0.0;0.04664775403360099;0.3333333333333334;0.16666666666666663
80258346;ФИТОЛОР С ПРИВКУСОМ ЛИМОНА ПАСТИЛКИ БЛ N8X3 MAREECHI EXPORTS ИНД;;3114;ФИТОЛОР ПАСТИЛ ЛИМ №24;MAREECHI EXPORTS PVT.LTD;1;0.5647824947249048;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0
132818118;ФЛЕМОКЛАВ СОЛЮТАБ, ТБЛ 500МГ №20;ЯМАНУЧИ ЮРОП Б.В.;2248;ХАВРИКС СУСП Д/И 720 ЕД 0,5 МЛ №1;GLAXOSMITHKLINE TRADING;0;0.16000000000000003;0.4;0.0;0.016989148397753045;0.1259881576697424;0.0;0.0;0.0;0.0;0.1428571428571429
87704151;ФЛЮДИТЕК 2% 125МЛ, СИРОП Д/ДЕТЕЙ;ИННОТЕРА ШУЗИ (INNOTERA);14405;ФЛЮДИТЕК СИРОП Д/ДЕТ 100 МГ/5 МЛ 125 МЛ №1;LABORATOIRE INNOTECH INTERNATIONAL;1;0.8451542547285171;0.4;0.4;1.0;1.0;1.0;0.3419184296881151;0.18929032592109704;0.7071067811865475;0.75
85715191;ФЛЮДИТЕК 20МГ/МЛ 125МЛ ФЛ. СИРОП Д/ДЕТЕЙ БАНАН;ИННОТЕРА ШУЗИ;14405;ФЛЮДИТЕК СИРОП Д/ДЕТ 100 МГ/5 МЛ 125 МЛ №1;LABORATOIRE INNOTECH INTERNATIONAL;1;0.8803928527035957;0.4;0.4;1.0;1.0;1.0;0.0;0.14196774444082275;0.7071067811865475;0.75
9695628;ФЛЮДИТЕК СИРОП 2% 125МЛ;ИННОТЕРА ШУЗИ;14406;ФЛЮДИТЕК СИРОП 250 МГ/5 МЛ 125 МЛ №1;LABORATOIRE INNOTECH INTERNATIONAL;1;0.8892972917998874;0.3333333333333333;0.3333333333333333;1.0;1.0;1.0;0.0;0.14196774444082275;0.7071067811865475;0.75
85400542;ФЛЮДИТЕК СИРОП Д/ДЕТЕЙ 2% 125МЛ;ИННОТЕРА ШУЗИ (<<<<<);14405;ФЛЮДИТЕК СИРОП Д/ДЕТ 100 МГ/5 МЛ 125 МЛ №1;LABORATOIRE INNOTECH INTERNATIONAL;1;0.8451542547285171;0.4;0.4;1.0;1.0;1.0;0.0;0.14196774444082275;0.7071067811865475;0.75
88144291;ФОРТРАНС ПОРОШОК ДЛЯ ПРИГОТОВЛЕНИЯ РАСТВОРА ДЛЯ ПРИЕМА ВНУТРЬ 64000 МГ (1 X 4)№4 ПАКЕТИК;ИПСЕН ФАРМА;17144;ФОРТРАНС ПОР Д/ПРИГ-Я ОРАЛ РАСТ 64 Г 73,69 Г №4;IPSEN SA;1;0.6087843705314409;0.5714285714285714;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0
87369907;ФОРТРАНС, ПОР Д/ПРИГ Р-РА ДЛЯ ВН.ПРИМ. 74Г №1 *;БОФУР ИПСЕН ИНДАСТРИ;213;ФОРТРАНС ПОР Д/ПРИГ-Я ОРАЛ РАСТ 64 Г 73,69 Г №1;IPSEN SA;1;0.7901671009884268;0.3333333333333333;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0
131665689;ХАРТМАН МОЛИКАР ТРУСЫ МОБИЛ СУПЕР Р.М N14;;23828;MOLICARE MOBILE M (80-120СМ) ВПИТ 1600 МЛ №14;PAUL HARTMANN AG;1;0.12838814775327387;0.4;1.0;1.0;0.8451542547285165;0.8181818181818181;0.0;0.0;0.0;0.0
79228552;ХАРТМАН МОЛИКАР ТРУСЫ МОБИЛ СУПЕР Р.М N14;;23828;MOLICARE MOBILE M (80-120СМ) ВПИТ 1600 МЛ №14;PAUL HARTMANN AG;1;0.12838814775327387;0.4;1.0;1.0;0.8451542547285165;0.8181818181818181;0.0;0.0;0.0;0.0
131304924;ХОФИТОЛ Р-Р Д/ПРИЕМА ВНУТРЬ 20Г/100МЛ ФЛ. 120МЛ;ROSA-PHYTOPHARM;10770;ХОФИТОЛ Р-Р ОРАЛН 200 МГ/МЛ 120 МЛ №1;LABORATOIRES MAYOLY-SPINDLER;1;0.7374818456701374;1.0;1.0;1.0;1.0;1.0;0.04376881095324086;0.004910463758239913;0.08333333333333336;0.0
89909399;ХОФИТОЛ Р-Р Д/ПРИЕМА ВНУТРЬ 20Г/100МЛ ФЛ. 120МЛ;ROSA-PHYTOPHARM;10770;ХОФИТОЛ Р-Р ОРАЛН 200 МГ/МЛ 120 МЛ №1;LABORATOIRES MAYOLY-SPINDLER;1;0.7374818456701374;1.0;1.0;1.0;1.0;1.0;0.04376881095324086;0.004910463758239913;0.08333333333333336;0.0
131292663;ЦЕФЕКОН Н СВЕЧИ №10 (ШТАДА);НИЖФАРМ;3074;ЦЕФЕКОН Н СУППОЗ РЕКТ 50 МГ+75 МГ+600 МГ №10;НИЖФАРМ ОАО;1;0.39254050786443107;0.4;1.0;1.0;1.0;1.0;0.8164965809277261;1.0;1.0;1.0
88087249;ЦЕФЕКОН Н СВЕЧИ №10 (ШТАДА);НИЖФАРМ;3074;ЦЕФЕКОН Н СУППОЗ РЕКТ 50 МГ+75 МГ+600 МГ №10;НИЖФАРМ ОАО;1;0.39254050786443107;0.4;1.0;1.0;1.0;1.0;0.8164965809277261;1.0;1.0;1.0
2575346;ЧАЙ ЗОЛОТОЙ ДРАКОН, Ф/ПАК №30;SHENYANG XINGW/АНЬ-СИ;3571;ЗОЛОТОЙ ДРАКОН ЧАЙ 2,5 Г №30;"ПЕКИНСКАЯ ФАРМАЦ Ф-КА ДИЛЕР-ПЕКИНСКАЯ КОМПАНИЯ ""ЦЗИЧЖИ""";1;0.8518434019286028;0.5;1.0;1.0;1.0;1.0;0.04402254531628119;0.00954105913361163;0.14907119849998596;0.19999999999999996
5600035;ШПРИЦ 5.0;;17430;ШПРИЦ №100;LEBSACK GMBH;0;1.0000000000000002;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0
5600035;ШПРИЦ 5.0;;17430;ШПРИЦ №100;LEBSACK GMBH;0;1.0000000000000002;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0
85983461;ШПРИЦ-РУЧКА НОВО-ПЕН ЭХО;НОВО НОРДИСК А/С;17442;НОВОПЕН ЭХО ИНЪЕКТОР №1;NOVO NORDISK;1;0.5039526306789697;0.5039526306789697;0.5039526306789697;1.0;0.0;0.0;0.0;1.0;1.0;1.0
85383215;ЭРМИТАЛЬ 10 ТЫС.ЕД КАПС Х 20;NORDMARK ARZNEIMITTEL GMBH;2641;МУКАЛТИН ТБ 50 МГ №10;ОПЫТНЫЙ ЗАВОД ГНЦЛС;0;0.1455213750217998;0.5;0.5;0.0157783330169;0.12499999999999997;0.125;0.0;0.008281733249999222;0.0;0.06666666666666665
87151153;САЛИЦИЛОВАЯ МАЗЬ МАЗЬ ДЛЯ НАРУЖНОГО ПРИМЕНЕНИЯ 2 % 25 Г N1;ТУЛЬСКАЯ ФФ (Г.ТУЛА);26468;2-(ДИМЕТИЛАМИНО) ЭТАНОЛ СУБСТАНЦИЯ 4 КГ №1;!!!;0;0.26648544566940835;0.6666666666666666;1.0;0.02409996755800143;0.2611164839335468;0.19999999999999996;0.0;0.0;0.0;0.0
88686209;ДЖОНСОНС БЭБИ PURE PROTECT МЫЛО ДЕТ ЖИД 2В1 300,0;ГЕДЕКЕ ГМБХ;24518;JOHNSONS МАСЛО ДЕТСКОЕ 300 МЛ №1;JOHNSON & JOHNSON;0;0.20655911179772884;0.8;0.8;0.04775488248064412;0.7016464154456235;0.625;0.0;0.0;0.0;0.0
58300607;ДЖОНСОНС БЭБИ PURE PROTECT МЫЛО ДЕТ ЖИД 2В1 300,0;;24518;JOHNSONS МАСЛО ДЕТСКОЕ 300 МЛ №1;JOHNSON & JOHNSON;0;0.20655911179772884;0.8;0.8;0.04775488248064412;0.7016464154456235;0.625;0.0;0.0;0.0;0.0
87423687;РАСТОРОПШИ ШРОТ 100,0;РЕАЛКАПС ЗАО;32184;ЖИВИТЕЛЬ ПОРОШОК 100 Г №1;ЖИВИТЕЛЬ ООО;0;0.16222142113076254;1.0;1.0;0.030419489961385094;0.23904572186687872;0.17647058823529416;0.07161148740394328;0.025125945381480302;0.0;0.0
87447678;МАСЛО КЕДРОВОЕ КАПС. №60;РЕАЛКАПС (РОССИЯ);6432;КЕДРОЛ КАПСУЛЫ №1;ФАРМАГЕН ЗАО;0;0.5687964589945209;0.0;0.0;0.20948031679436352;0.6681531047810608;0.5714285714285714;0.0;0.0;0.0;0.125
85383231;КО-ПЕРИНЕВА ТАБ. 1,25+4МГ №30;КРКА-РУС ООО (SC);2657;НОРМОЦЕН ПОРОШОК 70 Г №1;ЗДОРОВОЕ ОТЕЧЕСТВО КОМПАНИЯ;0;0.10012523486435176;0.3333333333333333;0.0;0.023353816726187776;0.12499999999999997;0.19999999999999996;0.12909944487358058;0.014581444644667573;0.0;0.0
131320809;БРОНХАЛИСХЕЛЬ ТАБ. №50;ХЕЕЛЬ;16222;БРОНХАЛИС-ХЕЛЬ ТБ Д/РАССАС ГОМЕОП №50;BIOLOGISCHE HEILMITTEL HEEL GMBH;1;0.5735393346764045;1.0;1.0;0.11898257798153909;0.7893522173763263;0.6363636363636364;0.0;0.22608221476597476;0.40451991747794525;0.06666666666666665
79438669;НАПРОКСЕН-АКРИ 0,25 N30 ТАБЛ;АКРИХИН ХФК АО;832;МОТРИН ТБ 250 МГ №30;JOHNSON & JOHNSON;0;0.16514456476895406;1.0;1.0;0.030611349716028413;0.12909944487358058;0.06666666666666665;0.0;0.015873015873015876;0.13363062095621217;0.1428571428571429
85328986;100 СИЛ 90 ТАБ.;ННПЦ ГИП ЗАО;23420;СИЛА АКУЛЫ КАПСУЛЫ 750 МГ №90;НУТРИЦИОН;0;0.20044593143431824;0.5;0.5;0.07216878364870323;0.0;0.0;0.08770580193070293;0.01851851851851852;0.0;0.0
